event_id,event_type,source_organization,document_title,url,event_date,country,region,facility,sif_potential,sif_label_type,energy_mechanism,energy_status,barrier_state,iogp_supported_rules,dataset_tier,ml_eligibility,duplicate_group_id,provenance_status
EVT-IMCA-0338,NEAR_MISS,International Marine Contractors Association (IMCA),22/23: Fall from pilot ladder,https://www.imca-int.com/resources/safety/safety-flashes/2223-fall-from-pilot-ladder/,2023-09-12,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,DERIVED,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00932,VERIFIED
EVT-IMCA-0339,NEAR_MISS,International Marine Contractors Association (IMCA),22/23: BSEE: Hazards to Personnel During Lifting Operations,https://www.imca-int.com/resources/safety/safety-flashes/2223-bsee-hazards-to-personnel-during-lifting-operations/,2023-09-12,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00933,VERIFIED
EVT-IMCA-0340,NEAR_MISS,International Marine Contractors Association (IMCA),22/23: UK HSE – Worker struck in the face by a crane hook,https://www.imca-int.com/resources/safety/safety-flashes/2223-uk-hse-worker-struck-in-the-face-by-a-crane-hook/,2023-09-12,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00934,VERIFIED
EVT-IMCA-0341,INCIDENT,International Marine Contractors Association (IMCA),22/23: Fatality due to fire incident and fall from height,https://www.imca-int.com/resources/safety/safety-flashes/2223-fatality-due-to-fire-incident-and-fall-from-height/,2023-09-12,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00935,VERIFIED
EVT-IMCA-0342,INCIDENT,International Marine Contractors Association (IMCA),22/23: Finger injury while setting up pipe cutting operation,https://www.imca-int.com/resources/safety/safety-flashes/2223-finger-injury-while-setting-up-pipe-cutting-operation/,2023-09-12,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00936,VERIFIED
EVT-IMCA-0343,INCIDENT,International Marine Contractors Association (IMCA),21/23: Fatality during transfer of pipes,https://www.imca-int.com/resources/safety/safety-flashes/2123-fatality-during-transfer-of-pipes/,2023-08-29,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00937,VERIFIED
EVT-IMCA-0344,NEAR_MISS,International Marine Contractors Association (IMCA),21/23: Getting fall arrest equipment right,https://www.imca-int.com/resources/safety/safety-flashes/2123-getting-fall-arrest-equipment-right/,2023-08-29,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00938,VERIFIED
EVT-IMCA-0345,INCIDENT,International Marine Contractors Association (IMCA),21/23: Paper shredder – explosion,https://www.imca-int.com/resources/safety/safety-flashes/2123-paper-shredder-explosion/,2023-08-29,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00939,VERIFIED
EVT-IMCA-0346,NEAR_MISS,International Marine Contractors Association (IMCA),21/23: MSF: Air cylinder – high pressure discharge,https://www.imca-int.com/resources/safety/safety-flashes/2123-msf-air-cylinder-high-pressure-discharge/,2023-08-29,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00940,VERIFIED
EVT-IMCA-0347,NEAR_MISS,International Marine Contractors Association (IMCA),21/23: BSEE: Improper use and application of high-pressure hoses,https://www.imca-int.com/resources/safety/safety-flashes/2123-bsee-improper-use-and-application-of-high-pressure-hoses/,2023-08-29,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00941,VERIFIED
EVT-IMCA-0348,INCIDENT,International Marine Contractors Association (IMCA),20/23: LTI – Person fractured pelvis in a fall from a ladder,https://www.imca-int.com/resources/safety/safety-flashes/2023-lti-person-fractured-pelvis-in-a-fall-from-a-ladder/,2023-08-15,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00942,VERIFIED
EVT-IMCA-0349,NEAR_MISS,International Marine Contractors Association (IMCA),20/23: Caught between: Unplanned movement of equipment leads to severe injuries,https://www.imca-int.com/resources/safety/safety-flashes/2023-caught-between-unplanned-movement-of-equipment-leads-to-severe-injuries/,2023-08-15,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00943,VERIFIED
EVT-IMCA-0350,INCIDENT,International Marine Contractors Association (IMCA),20/23: Unplanned rotation of drilling machinery,https://www.imca-int.com/resources/safety/safety-flashes/2023-unplanned-rotation-of-drilling-machinery/,2023-08-15,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00944,VERIFIED
EVT-IMCA-0351,NEAR_MISS,International Marine Contractors Association (IMCA),20/23: CHIRP: Crew vigilance prevents mooring incident,https://www.imca-int.com/resources/safety/safety-flashes/2023-chirp-crew-vigilance-prevents-mooring-incident/,2023-08-15,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00945,VERIFIED
EVT-IMCA-0352,NEAR_MISS,International Marine Contractors Association (IMCA),20/23: MSF – Two recent dropped object incidents,https://www.imca-int.com/resources/safety/safety-flashes/2023-msf-two-recent-dropped-object-incidents/,2023-08-15,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00946,VERIFIED
EVT-IMCA-0353,NEAR_MISS,International Marine Contractors Association (IMCA),19/23: Unexpected descent and ascent of mattress lifting frame,https://www.imca-int.com/resources/safety/safety-flashes/1923-unexpected-descent-and-ascent-of-mattress-lifting-frame/,2023-08-03,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,DERIVED,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00947,VERIFIED
EVT-IMCA-0354,INCIDENT,International Marine Contractors Association (IMCA),19/23: High potential: dropped chain assembly,https://www.imca-int.com/resources/safety/safety-flashes/1923-high-potential-dropped-chain-assembly/,2023-08-03,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00948,VERIFIED
EVT-IMCA-0355,NEAR_MISS,International Marine Contractors Association (IMCA),19/23: Near miss with high pressure gas due to incorrect procedures,https://www.imca-int.com/resources/safety/safety-flashes/1923-near-miss-with-high-pressure-gas-due-to-incorrect-procedures/,2023-08-03,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,PRESSURE,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00949,VERIFIED
EVT-IMCA-0356,NEAR_MISS,International Marine Contractors Association (IMCA),19/23: Electrocution incident – make sure electrical equipment is safe!,https://www.imca-int.com/resources/safety/safety-flashes/1923-electrocution-incident-make-sure-electrical-equipment-is-safe/,2023-08-03,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,ELECTRICAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00950,VERIFIED
EVT-IMCA-0357,NEAR_MISS,International Marine Contractors Association (IMCA),19/23: MSF: Person injured falling between decks,https://www.imca-int.com/resources/safety/safety-flashes/1923-msf-person-injured-falling-between-decks/,2023-08-03,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00951,VERIFIED
EVT-IMCA-0358,NEAR_MISS,International Marine Contractors Association (IMCA),18/23: Restricted air supply to diver,https://www.imca-int.com/resources/safety/safety-flashes/1823-restricted-air-supply-to-diver/,2023-07-24,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00952,VERIFIED
EVT-IMCA-0359,INCIDENT,International Marine Contractors Association (IMCA),18/23: LTI – Crew member fell down open hatch,https://www.imca-int.com/resources/safety/safety-flashes/1823-lti-crew-member-fell-down-open-hatch/,2023-07-24,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00953,VERIFIED
EVT-IMCA-0360,INCIDENT,International Marine Contractors Association (IMCA),18/23: Fire in diesel generator following tests,https://www.imca-int.com/resources/safety/safety-flashes/1823-fire-in-diesel-generator-following-tests/,2023-07-24,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00954,VERIFIED
EVT-IMCA-0361,NEAR_MISS,International Marine Contractors Association (IMCA),18/23: Chain caught and broke,https://www.imca-int.com/resources/safety/safety-flashes/1823-chain-caught-and-broke/,2023-07-24,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,DERIVED,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00955,VERIFIED
EVT-IMCA-0362,NEAR_MISS,International Marine Contractors Association (IMCA),18/23: BSEE: Overhaul Ball falls to deck resulting in High Potential near miss,https://www.imca-int.com/resources/safety/safety-flashes/1823-bsee-overhaul-ball-falls-to-deck-resulting-in-high-potential-near-miss/,2023-07-24,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00956,VERIFIED
EVT-IMCA-0363,INCIDENT,International Marine Contractors Association (IMCA),17/23: Serious finger injury in power operated watertight sliding door,https://www.imca-int.com/resources/safety/safety-flashes/1723-serious-finger-injury-in-power-operated-watertight-sliding-door/,2023-07-13,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00957,VERIFIED
EVT-IMCA-0364,INCIDENT,International Marine Contractors Association (IMCA),17/23: LTI: Serious hand injury – fingers lost in unexpected hatch closure,https://www.imca-int.com/resources/safety/safety-flashes/1723-lti-serious-hand-injury-fingers-lost-in-unexpected-hatch-closure/,2023-07-13,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00958,VERIFIED
EVT-IMCA-0365,INCIDENT,International Marine Contractors Association (IMCA),17/23: Finger injury during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/1723-finger-injury-during-lifting-operations/,2023-07-13,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00959,VERIFIED
EVT-IMCA-0366,INCIDENT,International Marine Contractors Association (IMCA),17/23: Finger injury during shackle handling,https://www.imca-int.com/resources/safety/safety-flashes/1723-finger-injury-during-shackle-handling/,2023-07-13,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00960,VERIFIED
EVT-IMCA-0367,NEAR_MISS,International Marine Contractors Association (IMCA),17/23: Hand and finger injuries,https://www.imca-int.com/resources/safety/safety-flashes/1723-hand-and-finger-injuries/,2023-07-13,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00961,VERIFIED
EVT-IMCA-0368,INCIDENT,International Marine Contractors Association (IMCA),16/23: Crew member in small boat slipped and dislocated shoulder,https://www.imca-int.com/resources/safety/safety-flashes/1623-crew-member-in-small-boat-slipped-and-dislocated-shoulder/,2023-07-01,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00962,VERIFIED
EVT-IMCA-0369,NEAR_MISS,International Marine Contractors Association (IMCA),16/23: Small boat crew exposed to FPSO process water discharge (fumes and aerosol),https://www.imca-int.com/resources/safety/safety-flashes/1623-small-boat-crew-exposed-to-fpso-process-water-discharge-fumes-and-aerosol/,2023-07-01,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00963,VERIFIED
EVT-IMCA-0370,NEAR_MISS,International Marine Contractors Association (IMCA),16/23: LTI – Crew person cracked shin bone,https://www.imca-int.com/resources/safety/safety-flashes/1623-lti-crew-person-cracked-shin-bone/,2023-07-01,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00964,VERIFIED
EVT-IMCA-0371,NEAR_MISS,International Marine Contractors Association (IMCA),16/23: Person slipped on stairway while wearing shoe covers,https://www.imca-int.com/resources/safety/safety-flashes/1623-person-slipped-on-stairway-while-wearing-shoe-covers/,2023-07-01,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00965,VERIFIED
EVT-IMCA-0372,INCIDENT,International Marine Contractors Association (IMCA),16/23: BSEE: Lack of training with hydraulic torque wrench contributes to fatality,https://www.imca-int.com/resources/safety/safety-flashes/1623-bsee-lack-of-training-with-hydraulic-torque-wrench-contributes-to-fatality/,2023-07-01,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,HYDRAULIC,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00966,VERIFIED
EVT-IMCA-0373,NEAR_MISS,International Marine Contractors Association (IMCA),15/23: Lifting chains parted – hydrogen embrittlement,https://www.imca-int.com/resources/safety/safety-flashes/1523-lifting-chains-parted-hydrogen-embrittlement/,2023-06-21,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00967,VERIFIED
EVT-IMCA-0374,NEAR_MISS,International Marine Contractors Association (IMCA),15/23: Davit hook failures,https://www.imca-int.com/resources/safety/safety-flashes/1523-davit-hook-failures/,2023-06-21,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00968,VERIFIED
EVT-IMCA-0375,NEAR_MISS,International Marine Contractors Association (IMCA),15/23: Sheave became detached during lifting operations,https://www.imca-int.com/resources/safety/safety-flashes/1523-sheave-became-detached-during-lifting-operations/,2023-06-21,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00969,VERIFIED
EVT-IMCA-0376,NEAR_MISS,International Marine Contractors Association (IMCA),15/23: Near miss: Personnel transfer basket hit structure,https://www.imca-int.com/resources/safety/safety-flashes/1523-near-miss-personnel-transfer-basket-hit-structure/,2023-06-21,UNKNOWN,International Marine & Offshore,Offshore Fixed Platform,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00970,VERIFIED
EVT-IMCA-0377,NEAR_MISS,International Marine Contractors Association (IMCA),15/23: BSEE: A warning on tagline entanglement,https://www.imca-int.com/resources/safety/safety-flashes/1523-bsee-a-warning-on-tagline-entanglement/,2023-06-21,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,UNKNOWN,UNKNOWN,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00971,VERIFIED
EVT-IMCA-0378,INCIDENT,International Marine Contractors Association (IMCA),14/23: MAIB: High pressure oil leak causes a fire in the engine room,https://www.imca-int.com/resources/safety/safety-flashes/1423-maib-high-pressure-oil-leak-causes-a-fire-in-the-engine-room/,2023-06-12,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00972,VERIFIED
EVT-IMCA-0379,INCIDENT,International Marine Contractors Association (IMCA),14/23: MAIB: Gantry crane wire parted causing injury,https://www.imca-int.com/resources/safety/safety-flashes/1423-maib-gantry-crane-wire-parted-causing-injury/,2023-06-12,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,Safe mechanical lifting,SILVER,ML_ELIGIBLE,GRP-00973,VERIFIED
EVT-IMCA-0380,NEAR_MISS,International Marine Contractors Association (IMCA),14/23: MAIB: A heavy sheave fell over causing an LTI,https://www.imca-int.com/resources/safety/safety-flashes/1423-maib-a-heavy-sheave-fell-over-causing-an-lti/,2023-06-12,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00974,VERIFIED
EVT-IMCA-0381,NEAR_MISS,International Marine Contractors Association (IMCA),14/23: MAIB: Who is in control?,https://www.imca-int.com/resources/safety/safety-flashes/1423-maib-who-is-in-control/,2023-06-12,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00975,VERIFIED
EVT-IMCA-0382,INCIDENT,International Marine Contractors Association (IMCA),14/23: MAIB: Lithium-ion battery fire,https://www.imca-int.com/resources/safety/safety-flashes/1423-maib-lithium-ion-battery-fire/,2023-06-12,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00976,VERIFIED
EVT-IMCA-0383,NEAR_MISS,International Marine Contractors Association (IMCA),13/23: Loss of redundancy in diving bell launch and recovery (LARS) PLC system,https://www.imca-int.com/resources/safety/safety-flashes/1323-loss-of-redundancy-in-diving-bell-launch-and-recovery-lars-plc-system/,2023-05-24,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00977,VERIFIED
EVT-IMCA-0384,INCIDENT,International Marine Contractors Association (IMCA),13/23: Hand injury in medical airlock,https://www.imca-int.com/resources/safety/safety-flashes/1323-hand-injury-in-medical-airlock/,2023-05-24,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00978,VERIFIED
EVT-IMCA-0385,NEAR_MISS,International Marine Contractors Association (IMCA),13/23: Painter line snapped and hit crew member in the face,https://www.imca-int.com/resources/safety/safety-flashes/1323-painter-line-snapped-and-hit-crew-member-in-the-face/,2023-05-24,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,KINETIC,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00979,VERIFIED
EVT-IMCA-0386,INCIDENT,International Marine Contractors Association (IMCA),13/23: MSF: Disposable vape self-ignition,https://www.imca-int.com/resources/safety/safety-flashes/1323-msf-disposable-vape-self-ignition/,2023-05-24,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00980,VERIFIED
EVT-IMCA-0387,INCIDENT,International Marine Contractors Association (IMCA),13/23: Hand injury while using manual torque tool,https://www.imca-int.com/resources/safety/safety-flashes/1323-hand-injury-while-using-manual-torque-tool/,2023-05-24,UNKNOWN,International Marine & Offshore,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,BRONZE,ML_LIMITED,GRP-00981,VERIFIED
EVT-IMCA-0388,INCIDENT,International Marine Contractors Association (IMCA),12/23: Differential pressure: Dummy choke ejected close to divers,https://www.imca-int.com/resources/safety/safety-flashes/1223-differential-pressure-dummy-choke-ejected-close-to-divers/,2023-05-16,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,DERIVED,THERMAL,HIGH_ENERGY_RELEASED,UNKNOWN,Line of fire,GOLD,ML_ELIGIBLE,GRP-00982,VERIFIED
EVT-IMCA-0389,INCIDENT,International Marine Contractors Association (IMCA),12/23: Crane boom stopper fell to main deck,https://www.imca-int.com/resources/safety/safety-flashes/1223-crane-boom-stopper-fell-to-main-deck/,2023-05-16,UNKNOWN,International Marine & Offshore,UNKNOWN,TRUE,EXPLICIT,GRAVITATIONAL,HIGH_ENERGY_RELEASED,UNKNOWN,,SILVER,ML_ELIGIBLE,GRP-00983,VERIFIED
