event_id,rule_id,rule_name,v2_2_status,v2_2_1_status,evidence_status,evidence_text,evidence_start,evidence_end,offset_verified,evidence_source,grounding_type,semantic_conflict
EVT-IMCA-0030,IOGP-08,Work authorization,NONE,DERIVED,DERIVED,Stop Work,1929,1938,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0031,IOGP-01,Bypassing safety controls,EXPLICIT,SUPPORTED,SUPPORTED,nuary 2018 Read more LTI: Gangway collapsed Safety Flash IMCA SF 28/23 6 December 2023 Read more IOGP Life Saving Rules: Bypassing safety controls What are these,2623,2784,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0031,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,rigging,2489,2496,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0031,IOGP-08,Work authorization,DERIVED,DERIVED,DERIVED,authorized,1748,1758,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0032,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0033,IOGP-03,Driving,DERIVED,DERIVED,DERIVED,Transport,2236,2245,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0033,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,son crushed when secured material fell on him Safety Flash IMCA SF 12/21 27 April 2021 Read more IOGP Life Saving Rules: Line of fire What are these,2492,2640,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0033,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,risk assessment,1333,1348,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0034,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,line of fire,1386,1398,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0034,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,High Potential Near Miss: Dropped object due to contact with crane sheave Safety Flash Published on 14 May 2026 Generated on 14 September 2026 IMCA SF 09/26 3 minute read A Dynamic Positi,0,187,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0036,IOGP-08,Work authorization,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0037,IOGP-01,Bypassing safety controls,NONE,DERIVED,DERIVED,bridge,553,559,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0038,IOGP-06,Line of fire,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0038,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0038,IOGP-08,Work authorization,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0038,IOGP-09,Working at height,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0039,IOGP-05,Hot work,EXPLICIT,AMBIGUOUS,AMBIGUOUS,ash Published on 28 April 2026 Generated on 14 September 2026 IMCA SF 08/26 2 minute read A diver hung a rubber mat with welding rods connected with a rope and carabiner to the rope suspending the welding cables resulting in a compromised work area,80,328,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0039,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,Line of fire,2406,2418,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0040,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,Line of fire,1755,1767,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0041,IOGP-03,Driving,EXPLICIT,SUPPORTED,SUPPORTED,vehicle,2034,2041,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0041,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,line of fire,421,433,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0041,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Unsecured sheave pin fell from crane Safety Flash Published on 28 April 2026 Generated on 14 September 2026 IMCA SF 08/26 2 minute read A sheave pin weighing,0,157,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0041,IOGP-08,Work authorization,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0041,IOGP-09,Working at height,NONE,DERIVED,DERIVED,ssing vehicle on public road Safety Flash IMCA SF 02/26 22 January 2026 Read more High potential dropped object - cradle falls from trailer Safety Flash IMCA SF 01/26 12 January 2026 Read more SWL plate dropped from crane block Safety Flash IMCA SF 17/,2028,2280,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0042,IOGP-06,Line of fire,EXPLICIT,DERIVED,DERIVED,Heaving line snap-back causes injury Safety Flash Published on 28 April 2026 Generated on 14 September 2026 IMCA SF 08/26 2 minute read During,0,142,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0043,IOGP-04,Energy isolation,EXPLICIT,SUPPORTED,SUPPORTED,y in Slings Causes Multiple Injuries Safety Flash IMCA SF 23/22 24 October 2022 Read more IOGP Life Saving Rules: Energy isolation Line of fire What are these,2540,2698,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0043,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,line of fire,2037,2049,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0043,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,crane,721,726,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0044,IOGP-05,Hot work,NONE,AMBIGUOUS,AMBIGUOUS,welds,1483,1488,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0044,IOGP-06,Line of fire,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0044,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Crane,2985,2990,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0044,IOGP-09,Working at height,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0045,IOGP-04,Energy isolation,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0046,IOGP-01,Bypassing safety controls,DERIVED,SUPPORTED,SUPPORTED,arch 2024 Read more Theft from vessel at anchor Safety Flash IMCA SF 12/19 28 May 2019 Read more IOGP Life Saving Rules: Bypassing safety controls What are these,2145,2306,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0047,IOGP-01,Bypassing safety controls,DERIVED,SUPPORTED,SUPPORTED,ead more Crane cab access platform collapsed Safety Flash IMCA SF 18/25 2 October 2025 Read more IOGP Life Saving Rules: Bypassing safety controls Working at height What are these,3212,3391,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0047,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Death of seafarer due to fall from crane cabin Safety Flash Published on 15 April 2026 Generated on 14 September 2026 IMCA SF 07/26 3 minute read The Directorate,0,161,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0047,IOGP-08,Work authorization,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0047,IOGP-09,Working at height,EXPLICIT,SUPPORTED,SUPPORTED,platform collapsed Safety Flash IMCA SF 18/25 2 October 2025 Read more IOGP Life Saving Rules: Bypassing safety controls Working at height What are these,3238,3391,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0048,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0048,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,"to the port involved, including: Review safety management systems and risk assessments to provide clear guidance on: the rigging of the gob rope",1421,1565,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0048,IOGP-08,Work authorization,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0049,IOGP-01,Bypassing safety controls,NONE,AMBIGUOUS,AMBIGUOUS,override,2232,2240,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0049,IOGP-05,Hot work,NONE,AMBIGUOUS,AMBIGUOUS,cutting,1371,1378,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0049,IOGP-06,Line of fire,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Dropped object &#x2013,0,22,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0049,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,crane,384,389,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0049,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,Permit to Work,1134,1148,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0050,IOGP-03,Driving,EXPLICIT,AMBIGUOUS,AMBIGUOUS,drive,375,380,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0050,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,ut hand on broken glass during heavy weather Safety Flash IMCA SF 16/24 14 August 2024 Read more IOGP Life Saving Rules: Line of fire What are these,1648,1796,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0050,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,JSA,1317,1320,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0051,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,Line of fire,2489,2501,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0051,IOGP-07,Safe mechanical lifting,EXPLICIT,DERIVED,DERIVED,slings,422,428,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0051,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,Permit to Work,1399,1413,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0052,IOGP-03,Driving,NONE,DERIVED,DERIVED,drive,2291,2296,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0052,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0052,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,odged pin causes injury Safety Flash IMCA SF 11/24 3 June 2024 Read more IOGP Life Saving Rules: Safe mechanical lifting Line of fire What are these,3348,3496,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0052,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,BSEE: Crane incident leads to serious facial injuries Safety Flash Published on 24 March 2026 Generated on 14 September 2026 IMCA SF,0,132,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0052,IOGP-08,Work authorization,NONE,DERIVED,DERIVED,Stop work,2836,2845,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0053,IOGP-01,Bypassing safety controls,EXPLICIT,SUPPORTED,SUPPORTED,r 2023 Read more Mobile phone charger failures Safety Flash IMCA SF 16/16 27 June 2016 Read more IOGP Life Saving Rules: Bypassing safety controls What are these,2094,2255,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0054,IOGP-07,Safe mechanical lifting,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0054,IOGP-09,Working at height,EXPLICIT,AMBIGUOUS,AMBIGUOUS,er 2026 IMCA SF 05/26 2 minute read An A-frame fold-down platform failed leaving a crew member suspended by their safety harness,101,229,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0055,IOGP-02,Confined space,DERIVED,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0055,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,"During a safety walk-round, personnel were found working inside a sewage tank, without a Permit to Work",0,103,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0058,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,ell from load being lifted by mobile crane Safety Flash IMCA SF 15/14 8 September 2014 Read more IOGP Life Saving Rules: Line of fire Safe mechanical lifting What are these,2272,2444,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0058,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,"hed on 3 March 2026 Generated on 14 September 2026 IMCA SF 04/26 2 minute read During the lowering of the A-frame of the crane on a large crane vessel, a plate with a weight of 15kg, rolled out from the auxiliary inboard fleeting sheaves",77,314,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0061,IOGP-01,Bypassing safety controls,DERIVED,DERIVED,DERIVED,Bypassing,3216,3225,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0061,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,Line of fire,3242,3254,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0061,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,BSEE: Falling corroded crane component results in near miss Safety Flash Published on 3 March 2026 Generated on 14 September 2026 IMCA SF 04/26 3 min,0,149,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0061,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,JSA,1712,1715,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0062,IOGP-01,Bypassing safety controls,NONE,DERIVED,DERIVED,bridge,255,261,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0062,IOGP-02,Confined space,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0063,IOGP-01,Bypassing safety controls,NONE,AMBIGUOUS,AMBIGUOUS,bridge,1676,1682,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0063,IOGP-06,Line of fire,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0063,IOGP-08,Work authorization,NONE,AMBIGUOUS,AMBIGUOUS,Stop Work,1784,1793,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0063,IOGP-09,Working at height,EXPLICIT,SUPPORTED,SUPPORTED,Fall from height during mooring due to rope tension reaction Safety Flash Published on 13 February 2026 Generated on 14 September,0,129,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0065,IOGP-01,Bypassing safety controls,DERIVED,DERIVED,DERIVED,Bypassing,2687,2696,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0065,IOGP-04,Energy isolation,DERIVED,DERIVED,DERIVED,isolate,613,620,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0065,IOGP-05,Hot work,EXPLICIT,DERIVED,DERIVED,ignited,49,56,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0067,IOGP-01,Bypassing safety controls,DERIVED,DERIVED,DERIVED,Bypassing,3442,3451,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0067,IOGP-04,Energy isolation,EXPLICIT,SUPPORTED,SUPPORTED,"erience and was unfamiliar with key procedural requirements, including verifying the gas line’s condition through proper isolation checks and ensuring all necessary approvals and safety documentation were complete before starting work",1235,1469,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0067,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,JSA,1056,1059,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0067,IOGP-09,Working at height,EXPLICIT,SUPPORTED,SUPPORTED,fall protection,2058,2073,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0068,IOGP-06,Line of fire,EXPLICIT,AMBIGUOUS,AMBIGUOUS,afety Flashes Unexpected descent and ascent of mattress lifting frame Safety Flash IMCA SF 19/23 3 August 2023 Read more Dropped object due to over-ridden limit switch Safety Flash IMCA SF 18/25 2 October 2025 Read more Download PDF Safety Flashes Latest S,3964,4220,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0068,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,crane,936,941,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0069,IOGP-03,Driving,EXPLICIT,SUPPORTED,SUPPORTED,Umbilical support frame made contact with passing vehicle on public road Safety Flash Published on 22 January 2026 Generated on 14 September 2026 IMCA SF 02/26 2 minute read Whil,0,178,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0069,IOGP-09,Working at height,NONE,AMBIGUOUS,AMBIGUOUS,falls from,2602,2612,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0070,IOGP-01,Bypassing safety controls,DERIVED,DERIVED,DERIVED,Bypassing,1780,1789,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0070,IOGP-03,Driving,NONE,AMBIGUOUS,AMBIGUOUS,Petrol driven equipment left stored in an emergency generator room Safety Flash Published on 22 January 2026 Generated on 14 September,0,134,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0070,IOGP-05,Hot work,EXPLICIT,DERIVED,DERIVED,ignition,664,672,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0071,IOGP-01,Bypassing safety controls,DERIVED,DERIVED,DERIVED,Bypassing,1773,1782,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0071,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,"rated on 14 September 2026 IMCA SF 02/26 2 minute read During refuelling, petrol (gasoline) spilled around generator and ignited",99,227,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0071,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,Line of fire,1799,1811,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0071,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,risk assessment,999,1014,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0072,IOGP-01,Bypassing safety controls,DERIVED,DERIVED,DERIVED,Bridge,435,441,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0072,IOGP-03,Driving,NONE,DERIVED,DERIVED,collision,751,760,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0072,IOGP-08,Work authorization,NONE,DERIVED,DERIVED,"el may operate in close proximity to offshore installations without completing the required checklists, obtaining proper authorization, and maintaining continuous situational awareness",539,723,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0073,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,line of fire,1047,1059,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0073,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,crane,468,473,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0073,IOGP-09,Working at height,NONE,AMBIGUOUS,AMBIGUOUS,High potential dropped object - cradle falls from trailer Safety Flash Published on 12 January 2026 Generated on 14 September 2026 IMCA SF 01/26 3 minute read A large “cr,0,170,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0074,IOGP-01,Bypassing safety controls,NONE,DERIVED,DERIVED,bridge,459,465,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0074,IOGP-07,Safe mechanical lifting,EXPLICIT,SUPPORTED,SUPPORTED,crane,2363,2368,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0074,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,risk assessment,1916,1931,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0075,IOGP-05,Hot work,NONE,AMBIGUOUS,AMBIGUOUS,ed that the probable cause of the engine room fire was lube oil spraying from an auxiliary diesel engine (generator) and igniting off a nearby running diesel engine,860,1024,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0076,IOGP-01,Bypassing safety controls,DERIVED,DERIVED,DERIVED,Bypassing,3820,3829,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0076,IOGP-04,Energy isolation,EXPLICIT,SUPPORTED,SUPPORTED,d more UK MAIB: Electrician injured in explosion Safety Flash IMCA SF 28/23 6 December 2023 Read more Permit to Work and Isolation procedure not followed Safety Flash IMCA SF 05/22 28 February 2022 Read more High potential: electric shock near miss Sa,3497,3748,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0076,IOGP-08,Work authorization,EXPLICIT,SUPPORTED,SUPPORTED,Permit to Work,2862,2876,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0078,IOGP-01,Bypassing safety controls,DERIVED,SUPPORTED,SUPPORTED,bypass,4698,4704,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0078,IOGP-03,Driving,NONE,AMBIGUOUS,AMBIGUOUS,Collision,266,275,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0078,IOGP-05,Hot work,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0078,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,Line of fire,5668,5680,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0078,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,Crane,281,286,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0079,IOGP-02,Confined space,EXPLICIT,SUPPORTED,SUPPORTED,"as: Bailouts were being suspended using S-hooks rather than carabiners, increasing the likelihood of dislodgement in the confined space of the diving bell",1287,1441,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0079,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,shes Diver in the bell hit by falling object Safety Flash IMCA SF 01/24 9 January 2024 Read more IOGP Life Saving Rules: Line of fire What are these,2370,2518,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0079,IOGP-08,Work authorization,EXPLICIT,UNSUPPORTED,UNSUPPORTED,NONE,-1,-1,False,UNGROUNDED,UNGROUNDED,False
EVT-IMCA-0080,IOGP-01,Bypassing safety controls,DERIVED,DERIVED,DERIVED,Bypassing,2481,2490,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0080,IOGP-07,Safe mechanical lifting,EXPLICIT,AMBIGUOUS,AMBIGUOUS,crane,265,270,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0080,IOGP-08,Work authorization,EXPLICIT,DERIVED,DERIVED,Stop Work,1306,1315,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0080,IOGP-09,Working at height,NONE,DERIVED,DERIVED,Man overboard in port: Seaman falls from quay access ladder Safety Flash Published on 18 December 2025 Generated on 14 September 2026 IMCA SF 23/25 2 minute read,0,161,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0081,IOGP-01,Bypassing safety controls,DERIVED,DERIVED,DERIVED,Bypassing,2394,2403,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0081,IOGP-05,Hot work,DERIVED,DERIVED,DERIVED,cutting,335,342,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0081,IOGP-06,Line of fire,EXPLICIT,SUPPORTED,SUPPORTED,Line of fire,2420,2432,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0081,IOGP-08,Work authorization,NONE,DERIVED,DERIVED,toolbox talk,1677,1689,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0082,IOGP-08,Work authorization,NONE,AMBIGUOUS,AMBIGUOUS,SIMOPS,1421,1427,True,DERIVED_FACT,AMBIGUOUS_PARTIAL_MATCH,False
EVT-IMCA-0083,IOGP-01,Bypassing safety controls,EXPLICIT,SUPPORTED,SUPPORTED,Bypassing,2360,2369,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0083,IOGP-08,Work authorization,NONE,DERIVED,DERIVED,toolbox talk,1002,1014,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0084,IOGP-03,Driving,EXPLICIT,SUPPORTED,SUPPORTED,ak causes a fire in the engine room Safety Flash IMCA SF 14/23 12 June 2023 Read more Fire in engine room and subsequent collision with structure on transport barge Safety Flash IMCA SF 14/20 28 April 2020 Read more Fuel spray fire Safety Flash IMCA S,2022,2273,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
EVT-IMCA-0084,IOGP-05,Hot work,EXPLICIT,SUPPORTED,SUPPORTED,20 July 2018 Read more Fire in engine room Safety Flash IMCA SF 35/16 20 December 2016 Read more IOGP Life Saving Rules: Hot work What are these,2281,2425,True,SOURCE_FACT,EXPLICIT_SOURCE_TEXT,False
