event_id,event_type,source_organization,source_tier,document_id,document_title,document_sha256,url,event_date,industry,activity,energy_type,energy_source,sif_potential,label_type,sif_evidence,barriers_count,iogp_rules_count,actual_consequence,potential_consequence,dataset_tier,overall_quality,duplicate_status
"EVT-BSEE-0508","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0508","Safety Alert 33 - Flash Fire, Men Burned","0a3ae1d3c893fa60b75c0f6fef33eca697ba4f7d7f03d47b718be6cf71e90876","https://www.bsee.gov/safety-alerts/safety/safety-alert-33-flash-fire-men-burned","","Offshore Oil and Gas","General Industrial / Offshore Operations","THERMAL","fire","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0509","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0509","Safety Alert 33 - Chevron U.S.A. Inc., Venture Profit Center Production and Drilling","6e224c997fed2df33b21f1cb7140e18bbb7b648f5b6f6277e5c145179691a145","https://www.bsee.gov/safety-alerts/safety/safety-alert-33-chevron-usa-inc-venture-profit-center-production-and-drilling","","Offshore Oil and Gas","Drilling & Well Intervention","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0510","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0510","Safety Alert 32 - Exxon Company, U.S.A. Platform Harmoney Santa Ynez Unit","7bc589bc4bb5f7765ff6ef3ca7c4fba525fee37ea6b14301131ed49d1d582045","https://www.bsee.gov/safety-alerts/safety/safety-alert-32-exxon-company-usa-platform-harmoney-santa-ynez-unit","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0511","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0511","Safety Alert 31 - Oil Spill, Loading Diesel Fuel","7b2155f6f5986ddff1bcc141ae3c9d7efa7060bffbfce78d6b17dabed5764add","https://www.bsee.gov/safety-alerts/safety/safety-alert-31-oil-spill-loading-diesel-fuel","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0512","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0512","Safety Alert 31 - Texaco Exploration and Production Inc. Platform Harvest","f6c170cc44def10f2f0a48b195e91744b376995791aca94a875921eff789cd61","https://www.bsee.gov/safety-alerts/safety/safety-alert-31-texaco-exploration-and-production-inc-platform-harvest","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0513","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0513","Safety Alert 30 - Fire in Generator Turbine","204aab3c17b6c17aec493a248b57cc6a6edf6060af19c6bad5c6b06632cc9047","https://www.bsee.gov/safety-alerts/safety/safety-alert-30-fire-in-generator-turbine","","Offshore Oil and Gas","General Industrial / Offshore Operations","THERMAL","fire","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0514","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0514","Safety Alert 30 - Dual Drilling Platform Hermosa","aa025b8ae0ad8c21644f57a6bba9cb54eb8ca405bfef733137f2908edcdf3cc8","https://www.bsee.gov/safety-alerts/safety/safety-alert-30-dual-drilling-platform-hermosa","","Offshore Oil and Gas","Drilling & Well Intervention","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0515","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0515","Safety Alert 29 - Unocal Energy Resources Division Unocal Corporation Platform Henry","4c00b13572274aa881b44d65b7900b5a8e2b8f101f2ef06b65e8a0fe51f177ad","https://www.bsee.gov/safety-alerts/safety/safety-alert-29-unocal-energy-resources-division-unocal-corporation-platform","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0516","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0516","Safety Alert 29 - Heater Explodes","0413e212dc37d1b6ee4d6366d08c8140615ace0750203f3cf9db765007c60d03","https://www.bsee.gov/safety-alerts/safety-alert-29","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0517","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0517","Safety Alert 28 - Weld Fails, Derrick Collapses","79a80f6daea20c31450e0b073b03e2a3debf7f05c9cd6faaff09892b6e8f38a2","https://www.bsee.gov/safety-alerts/safety/safety-alert-28-weld-fails-derrick-collapses","","Offshore Oil and Gas","Hot Work Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0518","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0518","Safety Alert 28 - Exxon Company, U.S.A. Platforms Harmony and Heritage Santa Ynez Unit","4c853060af8af2f1fa7728bd38043591bd0486ecd8a0db0a4c75693bc853b8d2","https://www.bsee.gov/safety-alerts/safety/safety-alert-28-exxon-company-usa-platforms-harmony-and-heritage-santa-ynez","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0519","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0519","Safety Alert 27 - Gas in Generator Room Explodes","0995f09465eba50b36352ff5ff97d55cde90dc93704932169b8a382be9161dee","https://www.bsee.gov/safety-alerts/safety/safety-alert-27-gas-in-generator-room-explodes","","Offshore Oil and Gas","General Industrial / Offshore Operations","ELECTRICAL","generator","FALSE","DERIVED","Controlled electrical energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0520","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0520","Safety Alert 27 - Exxon Company, U.S.A. Platform Harmony Santa Ynez Unit","b6d383be14999e8ac15a5e7cd200cba3bb0a9ad09678a69a61174bf86d026719","https://www.bsee.gov/safety-alerts/safety/safety-alert-27-exxon-company-usa-platform-harmony-santa-ynez-unit","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0521","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0521","Safety Alert 26 - Crown Block on Workover Rig Fails, Fatality","0f8175aeb94da6e264d08c1d9a351804964300a18c920b0f98abe981e946806d","https://www.bsee.gov/safety-alerts/safety/safety-alert-26-crown-block-on-workover-rig-fails-fatality","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","Fatal injury occurred.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0522","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0522","Safety Alert 26 - Chevron U.S.A. Inc., Ventura Profit Center Production and Drilling","6aea4ff6fae0923aa057ae079cc58564b55af0111470bd4aac9c6dd43bfe773b","https://www.bsee.gov/safety-alerts/safety/safety-alert-26-chevron-usa-inc-ventura-profit-center-production-and-drilling","","Offshore Oil and Gas","Drilling & Well Intervention","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0523","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0523","Safety Alert 25 - Man Falls from Derrick Ladder, Fatality","4f31d883c6040c2d6be5d2bcd340e66519164729b52f8c09c87e55cd004c3adc","https://www.bsee.gov/safety-alerts/safety/safety-alert-25-man-falls-from-derrick-ladder-fatality","","Offshore Oil and Gas","General Industrial / Offshore Operations","GRAVITATIONAL","ladder","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","0","Fatal injury occurred.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0524","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0524","Safety Alert 25 - Exxon Company U.S.A. Platforms Harmony and Heritage Santa Ynez Unit","37de5d5ac3453f8b9c5ebabaeb738028a4ffd731b31bbc7833b0baf6d22e7268","https://www.bsee.gov/safety-alerts/safety/safety-alert-25-exxon-company-usa-platforms-harmony-and-heritage-santa-ynez","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0525","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0525","Safety Alert 24 - Shallow Gas Blowouts, One Rig Lost","1683ec82e1fe8035390c149fecca4ed95a26b685fc6ce2dc082bf6cca0902657","https://www.bsee.gov/safety-alerts/safety/safety-alert-24-shallow-gas-blowouts-one-rig-lost","","Offshore Oil and Gas","General Industrial / Offshore Operations","PRESSURE","blowout","FALSE","DERIVED","Controlled pressure energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0526","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0526","Safety Alert 24 - Chevron Platform Gail","7fc1e4f3c2e58b6dafc029e71975ea5e90eb4f8eb4402453626427931f74291d","https://www.bsee.gov/safety-alerts/safety/safety-alert-24-chevron-platform-gail","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0527","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0527","Safety Alert 23 - Sump Tank Fire, Man Burned","63d27ccd21ee207385f14f517e4fc1dd1bdbfe24371e7dd4da86707a0bea4597","https://www.bsee.gov/safety-alerts/safety/safety-alert-23-sump-tank-fire-man-burned","","Offshore Oil and Gas","General Industrial / Offshore Operations","THERMAL","fire","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0528","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0528","Safety Alert 23 - Texaco Exploration and Production, Inc., Platform Harvest","1ab5701e5c2c63087dbe4946b4e3973d2c4562843a154a036e24778f6b35b40e","https://www.bsee.gov/safety-alerts/safety/safety-alert-23-texaco-exploration-and-production-inc-platform-harvest","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0529","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0529","Safety Alert 22 - Cap Blows Off of Choke Body, Man Burned","8bbde7dfc4a42bea955d4b0e54e3baf1b564858501300c35f7d81eb34bcc5f3c","https://www.bsee.gov/safety-alerts/safety/safety-alert-22-cap-blows-off-of-choke-body-man-burned","","Offshore Oil and Gas","General Industrial / Offshore Operations","THERMAL","burn","FALSE","DERIVED","Controlled thermal energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0530","UC","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0530","Safety Alert 22 - Hydrogen Sulfide (H2S) Gas Release from Piping Corrosion Failure Near a Weld","63cd9b6cab3be077f6ac2624efab3dfa1e31db3cc77ff05483cb1639452b83fb","https://www.bsee.gov/safety-alerts/safety/safety-alert-22-hydrogen-sulfide-h2s-gas-release-from-piping-corrosion-failure","","Offshore Oil and Gas","Hot Work Operations","CHEMICAL","h2s","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0532","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0532","Safety Alert 22 - Unocal Platform Henry OCS-P-0240 Santa Barbara Channel","0d4bd8c377c7c1b49653249085d09e0735184ff2c2e135a800638edfd4195e99","https://www.bsee.gov/safety-alerts/safety/safety-alert-22-unocal-platform-henry-ocs-p-0240-santa-barbara-channel","","Offshore Oil and Gas","General Industrial / Offshore Operations","PRESSURE","bar","FALSE","DERIVED","Controlled pressure energy event without acute SIF potential","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0533","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0533","Safety Alert 21 - Pollution from Production Operations Due to Improper Diversion of Production Flow and Rupture Disc Failure","8add5517dff9a497a462a8ae4a9a9dde646cddd0afd8c04af16ac0b8981061a4","https://www.bsee.gov/safety-alerts/safety/safety-alert-21-pollution-from-production-operations-due-to-improper-diversion","","Offshore Oil and Gas","Subsea & Diving Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0534","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0534","Safety Alert 21 - Traveling Block Falls, Fatality","980b309a84add2335cec271a0209a2ad69fe056baae1654601bfb1358357d2d6","https://www.bsee.gov/safety-alerts/safety/safety-alert-21-traveling-block-falls-fatality","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","1","0","Fatal injury occurred.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0535","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0535","Safety Alert 20 - Skim Pile Sheening Incident","d09152d5ac9223ec6e767120999c388f8502a9205126e169f91a8d5e0561d4be","https://www.bsee.gov/safety-alerts/alerts/safety-alert-20-skim-pile-sheening-incident","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0536","INCIDENT","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0536","Safety Alert 20 - Crane Accident, Fatality","47da594d2b39aa503b106f7e54751c86127840e376f210d318203775da1d25a5","https://www.bsee.gov/safety-alerts/incident-and-investigations/safety-alert-20-crane-accident-fatality","","Offshore Oil and Gas","Lifting & Rigging Operations","GRAVITATIONAL","crane","FALSE","DERIVED","Controlled gravitational energy event without acute SIF potential","0","1","Fatal injury occurred.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0537","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0537","Safety Alert 20 - Exxon Offshore Storage &amp; Treating Vessel Santa Ynez","277bc1133058da0addb4d18f0ce98d0a23c91a351b84156c0b36cf3696a379fe","https://www.bsee.gov/safety-alerts/safety/safety-alert-20-exxon-offshore-storage-treating-vessel-santa-ynez","","Offshore Oil and Gas","Marine & Vessel Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
"EVT-BSEE-0538","NEAR_MISS","Bureau of Safety and Environmental Enforcement (BSEE)","TIER_A_AUTHORITATIVE","SRC-BSEE-0538","Safety Alert 19 - Pump Can Pollution Incident","1cd953ba4e6f403998fd4f3bd66353d7e90970d60cba679ac333217a2332e5ee","https://www.bsee.gov/safety-alerts/safety/safety-alert-19-pump-can-pollution-incident","","Offshore Oil and Gas","General Industrial / Offshore Operations","UNKNOWN","","UNKNOWN","UNKNOWN","","0","0","None reported / Equipment stoppage or minor disruption.","Local hazard exposure with manageable outcome.","BRONZE","MEDIUM","UNIQUE"
