event_id,event_type,source_org,source_id,document_title,url,country,region,facility,activity,energy_type,energy_status,exposure_present,exposure_type,barrier_count,actual_consequence,potential_consequence,sif_potential,sif_label_type,dataset_tier,provenance_status,duplicate_status,duplicate_group_id
EVT-BSEE-0155,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0155,Safety Alert 361 - Multiple Crane Incidents during Heavy Lifting Operations,https://www.bsee.gov/safety-alerts/safety-alert-361-multiple-crane-incidents-during-heavy-lifting-operations,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,True,LINE_OF_FIRE,2,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00155
EVT-BSEE-0156,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0156,Safety Alert 360 - Collision Leads to Significant Near Miss,https://www.bsee.gov/safety-alerts/safety-alert-360-collision-leads-to-significant-near-miss,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00156
EVT-BSEE-0157,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0157,Safety Alert 359 - Unsafe Use of Pipe Wrenches Discovered during Inspection,https://www.bsee.gov/safety-alerts/safety-alert-359-unsafe-use-of-pipe-wrenches-discovered-during-inspection,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00157
EVT-BSEE-0158,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0158,Safety Alert 358 - Dislodged Boom Pawl Pin Unnoticed by Crane Operator during Pre-use Inspection,https://www.bsee.gov/safety-alerts/safety-alert-358-dislodged-boom-pawl-pin-unnoticed-by-crane-operator-during-pre-use,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,2,None reported / Equipment stoppage or minor disruption.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00158
EVT-BSEE-0159,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0159,Safety Alert 357 - Reporting Unsafe Work Conditions,https://www.bsee.gov/safety-alerts/safety-alert-357-reporting-unsafe-work-conditions,United States,US Gulf of Mexico / OCS,UNKNOWN,Subsea & Diving Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00159
EVT-BSEE-0160,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0160,Safety Alert 356 - Pipeline Pigs Inadvertently Launched in Close Proximity of Personnel into Gulf Waters,https://www.bsee.gov/safety-alerts/safety-alert-356-pipeline-pigs-inadvertently-launched-in-close-proximity-of-personnel,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Piping & Pressure Maintenance,PRESSURE,DERIVED,False,,1,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00160
EVT-BSEE-0161,UC,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0161,Safety Alert 355 - Recent Safety Notices on Deficient Harnesses and Gloves,https://www.bsee.gov/safety-alerts/safety-alert-355-recent-safety-notices-on-deficient-harnesses-and-gloves,United States,US Gulf of Mexico / OCS,UNKNOWN,Drilling & Well Intervention,CHEMICAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00161
EVT-BSEE-0162,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0162,Safety Alert 354 - Fire in Smoking Area Linked to Cigarette Butt Container,https://www.bsee.gov/safety-alerts/safety-alert-354-fire-in-smoking-area-linked-to-cigarette-butt-container,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,General Industrial / Offshore Operations,THERMAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Major hydrocarbon fire or explosion resulting in multiple fatalities and facility loss.,TRUE,DERIVED,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00162
EVT-BSEE-0163,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0163,Safety Alert 353 - Offshore Employees Fall Through Grating and Open Hole,https://www.bsee.gov/safety-alerts/safety-alert-353-offshore-employees-fall-through-grating-and-open-hole,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Drilling & Well Intervention,GRAVITATIONAL,DERIVED,False,,1,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00163
EVT-BSEE-0164,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0164,Safety Alert 352 - Boat Landing Incident,https://www.bsee.gov/safety-alerts/safety-alert-352-boat-landing-incident,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Hot Work Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,Minor injury requiring first aid or medical attention.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00164
EVT-BSEE-0165,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0165,Safety Alert 351 - BSEE Identifies Rig Operations Hazards during Risk Based Inspections,https://www.bsee.gov/safety-alerts/safety-alert-351-bsee-identifies-rig-operations-hazards-during-risk-based-inspections,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,KINETIC,DERIVED,True,DIRECT_PHYSICAL_CONTACT,1,Fatal injury occurred.,Local hazard exposure with manageable outcome.,TRUE,EXPLICIT,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00165
EVT-BSEE-0166,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0166,Safety Alert 350 - Fires on Facilities Caused by Use of Outdoor Grills,https://www.bsee.gov/safety-alerts/safety-alert-350-fires-on-facilities-caused-by-use-of-outdoor-grills,United States,US Gulf of Mexico / OCS,UNKNOWN,General Industrial / Offshore Operations,THERMAL,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00166
EVT-BSEE-0167,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0167,Safety Alert 349 - Shackle Assembles May Have Condition that Reduces the Ultimate Load of the Shackle,https://www.bsee.gov/safety-alerts/safety-alert-349-shackle-assembles-may-have-condition-that-reduces-the-ultimate-load,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,True,DIRECT_PHYSICAL_CONTACT,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00167
EVT-BSEE-0168,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0168,Safety Alert 348 - Chemical Leak in Flying Lead Discovered by ROV,https://www.bsee.gov/safety-alerts/safety-alert-348-chemical-leak-in-flying-lead-discovered-by-rov,United States,US Gulf of Mexico / OCS,UNKNOWN,Drilling & Well Intervention,PRESSURE,DERIVED,False,,0,None reported / Equipment stoppage or minor disruption.,"Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.",UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00168
EVT-BSEE-0169,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0169,Safety Alert 347 - Dropped Riser Joint Nearly Crushes Floorhand,https://www.bsee.gov/safety-alerts/safety-alert-347-dropped-riser-joint-nearly-crushes-floorhand,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,GRAVITATIONAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,1,No injuries occurred (Near Miss / Potential Consequence only).,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,DERIVED,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00169
EVT-BSEE-0170,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0170,Safety Alert 346 - Fractures Found on Stainless Steel Fittings,https://www.bsee.gov/safety-alerts/safety-alert-346-fractures-found-on-stainless-steel-fittings,United States,US Gulf of Mexico / OCS,UNKNOWN,Drilling & Well Intervention,PRESSURE,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,Lost time / serious personal injury sustained.,Local hazard exposure with manageable outcome.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00170
EVT-BSEE-0171,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0171,Safety Alert 345 - Sprag Brake Clutch Failure Leads to Near Miss,https://www.bsee.gov/safety-alerts/safety-alert-345-sprag-brake-clutch-failure-leads-to-near-miss,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Lifting & Rigging Operations,ELECTRICAL,DERIVED,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00171
EVT-BSEE-0172,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0172,Safety Alert 344 - Chemical Containment Release,https://www.bsee.gov/safety-alerts/safety-alert-344-chemical-containment-release,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Subsea & Diving Operations,CHEMICAL,DERIVED,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00172
EVT-BSEE-0173,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0173,Safety Alert 343 - Working at Heights - Near or Over Water,https://www.bsee.gov/safety-alerts/safety-alert-343-working-at-heights-near-or-over-water,United States,US Gulf of Mexico / OCS,UNKNOWN,General Industrial / Offshore Operations,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00173
EVT-BSEE-0174,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0174,Safety Alert 342 - Hydraulic Boom Cylinder Failures,https://www.bsee.gov/safety-alerts/safety-alert-342-hydraulic-boom-cylinder-failures,United States,US Gulf of Mexico / OCS,UNKNOWN,Piping & Pressure Maintenance,UNKNOWN,UNKNOWN,False,,0,None reported / Equipment stoppage or minor disruption.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,CATALOG_METADATA,UNIQUE,GRP-00174
EVT-BSEE-0175,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0175,Safety Alert 341 - Fired Vessel Hazards Identified by BSEE in Risk-Based Inspections,https://www.bsee.gov/safety-alerts/safety-alert-341-fired-vessel-hazards-identified-by-bsee-in-risk-based-inspections,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Drilling & Well Intervention,PRESSURE,DERIVED,True,DIRECT_PHYSICAL_CONTACT,2,No injuries occurred (Near Miss / Potential Consequence only).,Fatal toxic gas inhalation or major chemical exposure.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00175
EVT-BSEE-0176,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0176,Safety Alert 340 - Caisson Well Surface Safety Valve Actuator Explodes,https://www.bsee.gov/safety-alerts/safety-alert-340-caisson-well-surface-safety-valve-actuator-explodes,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Drilling & Well Intervention,PRESSURE,DERIVED,False,,1,No injuries occurred (Near Miss / Potential Consequence only).,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00176
EVT-BSEE-0177,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0177,Safety Alert 339 - Running of Gas Sensing Line in Cable Tray Leads to Fire,https://www.bsee.gov/safety-alerts/safety-alert-339-running-of-gas-sensing-line-in-cable-tray-leads-to-fire,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Piping & Pressure Maintenance,PRESSURE,DERIVED,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Major hydrocarbon fire or explosion resulting in multiple fatalities and facility loss.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00177
EVT-BSEE-0178,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0178,Safety Alert 338 - Pressure Safety Element Rupture Disk Failures,https://www.bsee.gov/safety-alerts/safety-alert-338-pressure-safety-element-rupture-disk-failures,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,General Industrial / Offshore Operations,PRESSURE,DERIVED,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,"Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.",UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00178
EVT-BSEE-0179,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0179,Safety Alert 337 - Fires Caused by Electronic Device Chargers,https://www.bsee.gov/safety-alerts/safety-alert-337-fires-caused-by-electronic-device-chargers,United States,US Gulf of Mexico / OCS,Drillship,Drilling & Well Intervention,THERMAL,DERIVED,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Major hydrocarbon fire or explosion resulting in multiple fatalities and facility loss.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00179
EVT-BSEE-0180,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0180,Safety Alert 336 - Recurring Hand Injury Incidents on the OCS,https://www.bsee.gov/safety-alerts/safety-alert-336-recurring-hand-injury-incidents-on-the-ocs,United States,US Gulf of Mexico / OCS,UNKNOWN,Lifting & Rigging Operations,THERMAL,DERIVED,True,DIRECT_PHYSICAL_CONTACT,0,Minor injury requiring first aid or medical attention.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,TRUE,DERIVED,SILVER,HYBRID_VERIFIED,UNIQUE,GRP-00180
EVT-BSEE-0181,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0181,Safety Alert 335 - Failure to Mitigate Known Hazards Leads to Kick,https://www.bsee.gov/safety-alerts/safety-alert-335-failure-to-mitigate-known-hazards-leads-to-kick,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Drilling & Well Intervention,PRESSURE,DERIVED,False,,1,Minor injury requiring first aid or medical attention.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00181
EVT-BSEE-0182,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0182,Safety Alert 334 - Benzene Level Exceeds Exposure Limits,https://www.bsee.gov/safety-alerts/safety-alert-334-benzene-level-exceeds-exposure-limits,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Drilling & Well Intervention,UNKNOWN,UNKNOWN,False,,0,Minor injury requiring first aid or medical attention.,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00182
EVT-BSEE-0183,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0183,Safety Alert 333 - Floating Production Platform Evacuated Amid Power Outage,https://www.bsee.gov/safety-alerts/safety-alert-333-floating-production-platform-evacuated-amid-power-outage,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Drilling & Well Intervention,GRAVITATIONAL,DERIVED,False,,0,Minor injury requiring first aid or medical attention.,"Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.",UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00183
EVT-BSEE-0184,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0184,Safety Alert 332 - Crane Hazards Identified by BSEE in Risk Based Inspections,https://www.bsee.gov/safety-alerts/safety-alert-332-crane-hazards-identified-by-bsee-in-risk-based-inspections,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,False,,1,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00184
EVT-BSEE-0185,INCIDENT,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0185,Safety Alert 331 - Personnel Transfers by Swing Rope and Personnel Basket,https://www.bsee.gov/safety-alerts/safety-alert-331-personnel-transfers-by-swing-rope-and-personnel-basket,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Lifting & Rigging Operations,UNKNOWN,UNKNOWN,True,LINE_OF_FIRE,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00185
EVT-BSEE-0186,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0186,Safety Alert 330 - MSA Gravity Welder Harnesses,https://www.bsee.gov/safety-alerts/safety-alert-330-msa-gravity-welder-harnesses,United States,US Gulf of Mexico / OCS,UNKNOWN,Hot Work Operations,UNKNOWN,UNKNOWN,False,,0,No injuries occurred (Near Miss / Potential Consequence only).,Local hazard exposure with manageable outcome.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00186
EVT-BSEE-0187,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0187,Safety Alert 329 - Potentially Catastrophic Crane and Lifting Incidents,https://www.bsee.gov/safety-alerts/safety-alert-329-potentially-catastrophic-crane-and-lifting-incidents,United States,US Gulf of Mexico / OCS,Jack-up Rig,Lifting & Rigging Operations,GRAVITATIONAL,DERIVED,False,,0,Minor injury requiring first aid or medical attention.,Catastrophic crushing / struck-by fatality from dropped heavy load or fall from height.,UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00187
EVT-BSEE-0188,NEAR_MISS,Bureau of Safety and Environmental Enforcement (BSEE),SRC-BSEE-0188,Safety Alert 328 - Gas Release Hazards Identified by BSEE,https://www.bsee.gov/safety-alerts/safety-alert-328-gas-release-hazards-identified-by-bsee,United States,US Gulf of Mexico / OCS,Offshore Fixed Platform,Drilling & Well Intervention,PRESSURE,DERIVED,False,,2,No injuries occurred (Near Miss / Potential Consequence only).,"Fatal injection, impact, or explosion from uncontrolled high-pressure fluid release.",UNKNOWN,UNKNOWN,BRONZE,HYBRID_VERIFIED,UNIQUE,GRP-00188
